date,state,blood_type,donations
2021-01-08,Perak,all,75
2021-01-09,Perak,all,133
2021-01-10,Perak,all,165
2021-01-11,Perak,all,39
2021-01-12,Perak,all,81
2021-01-13,Perak,all,74
2021-01-14,Perak,all,110
2021-01-15,Perak,all,64
2021-01-16,Perak,all,311
2021-01-17,Perak,all,387
2021-01-18,Perak,all,43
2021-01-19,Perak,all,70
2021-01-20,Perak,all,43
2021-01-21,Perak,all,84
2021-01-22,Perak,all,54
2021-01-23,Perak,all,59
2021-01-24,Perak,all,190
2021-01-25,Perak,all,42
2021-01-26,Perak,all,87
2021-01-27,Perak,all,77
2021-01-28,Perak,all,214
2021-01-29,Perak,all,146
2021-01-30,Perak,all,140
2021-01-31,Perak,all,237
2021-02-01,Perak,all,46
2021-02-02,Perak,all,95
2021-02-03,Perak,all,87
2021-02-04,Perak,all,105
2021-02-05,Perak,all,81
2021-02-06,Perak,all,176
2021-02-07,Perak,all,151
2021-02-08,Perak,all,62
2021-02-09,Perak,all,83
2021-02-10,Perak,all,135
2021-02-11,Perak,all,113
2021-02-12,Perak,all,160
2021-02-13,Perak,all,239
2021-02-14,Perak,all,183
2021-02-15,Perak,all,87
2021-02-16,Perak,all,92
2021-02-17,Perak,all,102
2021-02-18,Perak,all,171
2021-02-19,Perak,all,90
2021-02-20,Perak,all,122
2021-02-21,Perak,all,208
2021-02-22,Perak,all,73
2021-02-23,Perak,all,124
2021-02-24,Perak,all,127
2021-02-25,Perak,all,91
2021-02-26,Perak,all,93
2021-02-27,Perak,all,181
2021-02-28,Perak,all,345
2021-03-01,Perak,all,54
2021-03-02,Perak,all,214
2021-03-03,Perak,all,87
2021-03-04,Perak,all,309
2021-03-05,Perak,all,69
2021-03-06,Perak,all,239
2021-03-07,Perak,all,113
2021-03-08,Perak,all,39
2021-03-09,Perak,all,82
2021-03-10,Perak,all,32
2021-03-11,Perak,all,112
2021-03-12,Perak,all,53
2021-03-13,Perak,all,216
2021-03-14,Perak,all,220
2021-03-15,Perak,all,50
2021-03-16,Perak,all,90
2021-03-17,Perak,all,53
2021-03-18,Perak,all,147
2021-03-19,Perak,all,68
2021-03-20,Perak,all,188
2021-03-21,Perak,all,201
2021-03-22,Perak,all,63
2021-03-23,Perak,all,65
2021-03-24,Perak,all,61
2021-03-25,Perak,all,245
2021-03-26,Perak,all,66
2021-03-27,Perak,all,166
2021-03-28,Perak,all,277
2021-03-29,Perak,all,102
2021-03-30,Perak,all,116
2021-03-31,Perak,all,137
2021-04-01,Perak,all,104
2021-04-02,Perak,all,84
2021-04-03,Perak,all,162
2021-04-04,Perak,all,16
2021-04-05,Perak,all,47
2021-04-06,Perak,all,90
2021-04-07,Perak,all,80
2021-04-08,Perak,all,111
2021-04-09,Perak,all,63
2021-04-10,Perak,all,180
2021-04-11,Perak,all,339
2021-04-12,Perak,all,197
2021-04-13,Perak,all,28
2021-04-14,Perak,all,63
2021-04-15,Perak,all,43
2021-04-16,Perak,all,51
2021-04-17,Perak,all,65
2021-04-18,Perak,all,259
2021-04-19,Perak,all,34
2021-04-20,Perak,all,52
2021-04-21,Perak,all,137
2021-04-22,Perak,all,51
2021-04-23,Perak,all,74
2021-04-24,Perak,all,109
2021-04-25,Perak,all,233
2021-04-26,Perak,all,75
2021-04-27,Perak,all,103
2021-04-28,Perak,all,156
2021-04-29,Perak,all,134
2021-04-30,Perak,all,60
2021-05-01,Perak,all,185
2021-05-02,Perak,all,135
2021-05-03,Perak,all,38
2021-05-04,Perak,all,60
2021-05-05,Perak,all,157
2021-05-06,Perak,all,89
2021-05-07,Perak,all,53
2021-05-08,Perak,all,136
2021-05-09,Perak,all,216
2021-05-10,Perak,all,82
2021-05-11,Perak,all,114
2021-05-12,Perak,all,35
2021-05-13,Perak,all,0
2021-05-14,Perak,all,106
2021-05-15,Perak,all,169
2021-05-16,Perak,all,92
2021-05-17,Perak,all,128
2021-05-18,Perak,all,100
2021-05-19,Perak,all,112
2021-05-20,Perak,all,122
2021-05-21,Perak,all,85
2021-05-22,Perak,all,125
2021-05-23,Perak,all,205
2021-05-24,Perak,all,67
2021-05-25,Perak,all,159
2021-05-26,Perak,all,159
2021-05-27,Perak,all,82
2021-05-28,Perak,all,102
2021-05-29,Perak,all,124
2021-05-30,Perak,all,86
2021-05-31,Perak,all,83
2021-06-01,Perak,all,79
2021-06-02,Perak,all,105
2021-06-03,Perak,all,136
2021-06-04,Perak,all,112
2021-06-05,Perak,all,175
2021-06-06,Perak,all,137
2021-06-07,Perak,all,154
2021-06-08,Perak,all,66
2021-06-09,Perak,all,231
2021-06-10,Perak,all,123
2021-06-11,Perak,all,90
2021-06-12,Perak,all,131
2021-06-13,Perak,all,174
2021-06-14,Perak,all,222
2021-06-15,Perak,all,84
2021-06-16,Perak,all,135
2021-06-17,Perak,all,177
2021-06-18,Perak,all,132
2021-06-19,Perak,all,148
2021-06-20,Perak,all,261
2021-06-21,Perak,all,63
2021-06-22,Perak,all,68
2021-06-23,Perak,all,102
2021-06-24,Perak,all,159
2021-06-25,Perak,all,106
2021-06-26,Perak,all,121
2021-06-27,Perak,all,129
2021-06-28,Perak,all,47
2021-06-29,Perak,all,50
2021-06-30,Perak,all,109
2021-07-01,Perak,all,111
2021-07-02,Perak,all,60
2021-07-03,Perak,all,159
2021-07-04,Perak,all,205
2021-07-05,Perak,all,59
2021-07-06,Perak,all,83
2021-07-07,Perak,all,108
2021-07-08,Perak,all,190
2021-07-09,Perak,all,66
2021-07-10,Perak,all,151
2021-07-11,Perak,all,143
2021-07-12,Perak,all,52
2021-07-13,Perak,all,78
2021-07-14,Perak,all,78
2021-07-15,Perak,all,107
2021-07-16,Perak,all,90
2021-07-17,Perak,all,145
2021-07-18,Perak,all,177
2021-07-19,Perak,all,47
2021-07-20,Perak,all,0
2021-07-21,Perak,all,82
2021-07-22,Perak,all,99
2021-07-23,Perak,all,238
2021-07-24,Perak,all,167
2021-07-25,Perak,all,214
2021-07-26,Perak,all,46
2021-07-27,Perak,all,80
2021-07-28,Perak,all,47
2021-07-29,Perak,all,83
2021-07-30,Perak,all,64
2021-07-31,Perak,all,100
2021-08-01,Perak,all,119
2021-08-02,Perak,all,66
2021-08-03,Perak,all,94
2021-08-04,Perak,all,72
2021-08-05,Perak,all,71
2021-08-06,Perak,all,127
2021-08-07,Perak,all,195
2021-08-08,Perak,all,149
2021-08-09,Perak,all,50
2021-08-10,Perak,all,122
2021-08-11,Perak,all,58
2021-08-12,Perak,all,132
2021-08-13,Perak,all,82
2021-08-14,Perak,all,143
2021-08-15,Perak,all,130
2021-08-16,Perak,all,90
2021-08-17,Perak,all,75
2021-08-18,Perak,all,52
2021-08-19,Perak,all,79
2021-08-20,Perak,all,68
2021-08-21,Perak,all,110
2021-08-22,Perak,all,154
2021-08-23,Perak,all,34
2021-08-24,Perak,all,47
2021-08-25,Perak,all,104
2021-08-26,Perak,all,136
2021-08-27,Perak,all,156
2021-08-28,Perak,all,245
2021-08-29,Perak,all,341
2021-08-30,Perak,all,117
2021-08-31,Perak,all,354
2021-09-01,Perak,all,95
2021-09-02,Perak,all,188
2021-09-03,Perak,all,103
2021-09-04,Perak,all,120
2021-09-05,Perak,all,183
2021-09-06,Perak,all,81
2021-09-07,Perak,all,75
2021-09-08,Perak,all,90
2021-09-09,Perak,all,67
2021-09-10,Perak,all,109
2021-09-11,Perak,all,233
2021-09-12,Perak,all,158
2021-09-13,Perak,all,56
2021-09-14,Perak,all,67
2021-09-15,Perak,all,229
2021-09-16,Perak,all,298
2021-09-17,Perak,all,88
2021-09-18,Perak,all,111
2021-09-19,Perak,all,155
2021-09-20,Perak,all,58
2021-09-21,Perak,all,74
2021-09-22,Perak,all,84
2021-09-23,Perak,all,100
2021-09-24,Perak,all,66
2021-09-25,Perak,all,161
2021-09-26,Perak,all,183
2021-09-27,Perak,all,41
2021-09-28,Perak,all,123
2021-09-29,Perak,all,269
2021-09-30,Perak,all,84
2021-10-01,Perak,all,33
2021-10-02,Perak,all,193
2021-10-03,Perak,all,268
2021-10-04,Perak,all,53
2021-10-05,Perak,all,101
2021-10-06,Perak,all,53
2021-10-07,Perak,all,87
2021-10-08,Perak,all,60
2021-10-09,Perak,all,103
2021-10-10,Perak,all,220
2021-10-11,Perak,all,57
2021-10-12,Perak,all,94
2021-10-13,Perak,all,75
2021-10-14,Perak,all,76
2021-10-15,Perak,all,56
2021-10-16,Perak,all,125
2021-10-17,Perak,all,167
2021-10-18,Perak,all,65
2021-10-19,Perak,all,136
2021-10-20,Perak,all,51
2021-10-21,Perak,all,129
2021-10-22,Perak,all,74
2021-10-23,Perak,all,158
2021-10-24,Perak,all,211
2021-10-25,Perak,all,69
2021-10-26,Perak,all,71
2021-10-27,Perak,all,89
2021-10-28,Perak,all,80
2021-10-29,Perak,all,94
2021-10-30,Perak,all,59
2021-10-31,Perak,all,185
2021-11-01,Perak,all,85
2021-11-02,Perak,all,77
2021-11-03,Perak,all,82
2021-11-04,Perak,all,131
2021-11-05,Perak,all,76
2021-11-06,Perak,all,87
2021-11-07,Perak,all,161
2021-11-08,Perak,all,47
2021-11-09,Perak,all,62
2021-11-10,Perak,all,74
2021-11-11,Perak,all,85
2021-11-12,Perak,all,102
2021-11-13,Perak,all,248
2021-11-14,Perak,all,229
2021-11-15,Perak,all,75
2021-11-16,Perak,all,116
2021-11-17,Perak,all,83
2021-11-18,Perak,all,91
2021-11-19,Perak,all,104
2021-11-20,Perak,all,178
2021-11-21,Perak,all,187
2021-11-22,Perak,all,70
2021-11-23,Perak,all,80
2021-11-24,Perak,all,189
2021-11-25,Perak,all,123
2021-11-26,Perak,all,109
2021-11-27,Perak,all,87
2021-11-28,Perak,all,300
2021-11-29,Perak,all,45
2021-11-30,Perak,all,150
2021-12-01,Perak,all,169
2021-12-02,Perak,all,140
2021-12-03,Perak,all,123
2021-12-04,Perak,all,173
2021-12-05,Perak,all,268
2021-12-06,Perak,all,44
2021-12-07,Perak,all,134
2021-12-08,Perak,all,76
2021-12-09,Perak,all,125
2021-12-10,Perak,all,63
2021-12-11,Perak,all,129
2021-12-12,Perak,all,224
2021-12-13,Perak,all,59
2021-12-14,Perak,all,57
2021-12-15,Perak,all,176
2021-12-16,Perak,all,158
2021-12-17,Perak,all,68
2021-12-18,Perak,all,130
2021-12-19,Perak,all,340
2021-12-20,Perak,all,32
2021-12-21,Perak,all,89
2021-12-22,Perak,all,87
2021-12-23,Perak,all,124
2021-12-24,Perak,all,95
2021-12-25,Perak,all,277
2021-12-26,Perak,all,222
2021-12-27,Perak,all,67
2021-12-28,Perak,all,81
2021-12-29,Perak,all,92
2021-12-30,Perak,all,73
2021-12-31,Perak,all,112
2022-01-01,Perak,all,277
2022-01-02,Perak,all,158
2022-01-03,Perak,all,55
2022-01-04,Perak,all,72
2022-01-05,Perak,all,144
2022-01-06,Perak,all,82
2022-01-07,Perak,all,76
2022-01-08,Perak,all,110
2022-01-09,Perak,all,131
2022-01-10,Perak,all,53
2022-01-11,Perak,all,112
2022-01-12,Perak,all,138
2022-01-13,Perak,all,135
2022-01-14,Perak,all,76
2022-01-15,Perak,all,235
2022-01-16,Perak,all,151
2022-01-17,Perak,all,61
2022-01-18,Perak,all,224
2022-01-19,Perak,all,66
2022-01-20,Perak,all,87
2022-01-21,Perak,all,66
2022-01-22,Perak,all,155
2022-01-23,Perak,all,160
2022-01-24,Perak,all,79
2022-01-25,Perak,all,112
2022-01-26,Perak,all,131
2022-01-27,Perak,all,126
2022-01-28,Perak,all,84
2022-01-29,Perak,all,159
2022-01-30,Perak,all,171
2022-01-31,Perak,all,103
2022-02-01,Perak,all,124
2022-02-02,Perak,all,108
2022-02-03,Perak,all,76
2022-02-04,Perak,all,115
2022-02-05,Perak,all,170
2022-02-06,Perak,all,164
2022-02-07,Perak,all,52
2022-02-08,Perak,all,123
2022-02-09,Perak,all,73
2022-02-10,Perak,all,69
2022-02-11,Perak,all,70
2022-02-12,Perak,all,129
2022-02-13,Perak,all,217
2022-02-14,Perak,all,45
2022-02-15,Perak,all,96
2022-02-16,Perak,all,79
2022-02-17,Perak,all,69
2022-02-18,Perak,all,132
2022-02-19,Perak,all,209
2022-02-20,Perak,all,289
2022-02-21,Perak,all,54
2022-02-22,Perak,all,97
2022-02-23,Perak,all,78
2022-02-24,Perak,all,119
2022-02-25,Perak,all,64
2022-02-26,Perak,all,153
2022-02-27,Perak,all,244
2022-02-28,Perak,all,91
2022-03-01,Perak,all,115
2022-03-02,Perak,all,120
2022-03-03,Perak,all,81
2022-03-04,Perak,all,80
2022-03-05,Perak,all,128
2022-03-06,Perak,all,260
2022-03-07,Perak,all,59
2022-03-08,Perak,all,85
2022-03-09,Perak,all,76
2022-03-10,Perak,all,108
2022-03-11,Perak,all,68
2022-03-12,Perak,all,170
2022-03-13,Perak,all,214
2022-03-14,Perak,all,67
2022-03-15,Perak,all,241
2022-03-16,Perak,all,66
2022-03-17,Perak,all,173
2022-03-18,Perak,all,80
2022-03-19,Perak,all,109
2022-03-20,Perak,all,197
2022-03-21,Perak,all,69
2022-03-22,Perak,all,96
2022-03-23,Perak,all,93
2022-03-24,Perak,all,127
2022-03-25,Perak,all,97
2022-03-26,Perak,all,169
2022-03-27,Perak,all,241
2022-03-28,Perak,all,151
2022-03-29,Perak,all,95
2022-03-30,Perak,all,206
2022-03-31,Perak,all,181
2022-04-01,Perak,all,253
2022-04-02,Perak,all,208
2022-04-03,Perak,all,117
2022-04-04,Perak,all,30
2022-04-05,Perak,all,121
2022-04-06,Perak,all,164
2022-04-07,Perak,all,157
2022-04-08,Perak,all,158
2022-04-09,Perak,all,114
2022-04-10,Perak,all,262
2022-04-11,Perak,all,41
2022-04-12,Perak,all,75
2022-04-13,Perak,all,60
2022-04-14,Perak,all,87
2022-04-15,Perak,all,88
2022-04-16,Perak,all,72
2022-04-17,Perak,all,163
2022-04-18,Perak,all,71
2022-04-19,Perak,all,127
2022-04-20,Perak,all,68
2022-04-21,Perak,all,170
2022-04-22,Perak,all,92
2022-04-23,Perak,all,106
2022-04-24,Perak,all,268
2022-04-25,Perak,all,204
2022-04-26,Perak,all,112
2022-04-27,Perak,all,99
2022-04-28,Perak,all,105
2022-04-29,Perak,all,56
2022-04-30,Perak,all,251
2022-05-01,Perak,all,276
2022-05-02,Perak,all,0
2022-05-03,Perak,all,3
2022-05-04,Perak,all,21
2022-05-05,Perak,all,56
2022-05-06,Perak,all,83
2022-05-07,Perak,all,134
2022-05-08,Perak,all,230
2022-05-09,Perak,all,39
2022-05-10,Perak,all,214
2022-05-11,Perak,all,154
2022-05-12,Perak,all,105
2022-05-13,Perak,all,16
2022-05-14,Perak,all,116
2022-05-15,Perak,all,199
2022-05-16,Perak,all,97
2022-05-17,Perak,all,85
2022-05-18,Perak,all,108
2022-05-19,Perak,all,111
2022-05-20,Perak,all,77
2022-05-21,Perak,all,162
2022-05-22,Perak,all,295
2022-05-23,Perak,all,204
2022-05-24,Perak,all,118
2022-05-25,Perak,all,170
2022-05-26,Perak,all,116
2022-05-27,Perak,all,107
2022-05-28,Perak,all,101
2022-05-29,Perak,all,183
2022-05-30,Perak,all,59
2022-05-31,Perak,all,150
2022-06-01,Perak,all,186
2022-06-02,Perak,all,162
2022-06-03,Perak,all,87
2022-06-04,Perak,all,124
2022-06-05,Perak,all,321
2022-06-06,Perak,all,205
2022-06-07,Perak,all,54
2022-06-08,Perak,all,142
2022-06-09,Perak,all,128
2022-06-10,Perak,all,123
2022-06-11,Perak,all,96
2022-06-12,Perak,all,236
2022-06-13,Perak,all,60
2022-06-14,Perak,all,253
2022-06-15,Perak,all,124
2022-06-16,Perak,all,159
2022-06-17,Perak,all,81
2022-06-18,Perak,all,98
2022-06-19,Perak,all,284
2022-06-20,Perak,all,91
2022-06-21,Perak,all,163
2022-06-22,Perak,all,166
2022-06-23,Perak,all,190
2022-06-24,Perak,all,54
2022-06-25,Perak,all,144
2022-06-26,Perak,all,310
2022-06-27,Perak,all,104
2022-06-28,Perak,all,74
2022-06-29,Perak,all,142
2022-06-30,Perak,all,76
2022-07-01,Perak,all,70
2022-07-02,Perak,all,101
2022-07-03,Perak,all,326
2022-07-04,Perak,all,71
2022-07-05,Perak,all,144
2022-07-06,Perak,all,182
2022-07-07,Perak,all,91
2022-07-08,Perak,all,132
2022-07-09,Perak,all,56
2022-07-10,Perak,all,0
2022-07-11,Perak,all,52
2022-07-12,Perak,all,88
2022-07-13,Perak,all,116
2022-07-14,Perak,all,195
2022-07-15,Perak,all,125
2022-07-16,Perak,all,139
2022-07-17,Perak,all,439
2022-07-18,Perak,all,92
2022-07-19,Perak,all,235
2022-07-20,Perak,all,136
2022-07-21,Perak,all,178
2022-07-22,Perak,all,62
2022-07-23,Perak,all,129
2022-07-24,Perak,all,289
2022-07-25,Perak,all,50
2022-07-26,Perak,all,186
2022-07-27,Perak,all,159
2022-07-28,Perak,all,146
2022-07-29,Perak,all,30
2022-07-30,Perak,all,174
2022-07-31,Perak,all,213
2022-08-01,Perak,all,45
2022-08-02,Perak,all,49
2022-08-03,Perak,all,72
2022-08-04,Perak,all,128
2022-08-05,Perak,all,66
2022-08-06,Perak,all,94
2022-08-07,Perak,all,239
2022-08-08,Perak,all,50
2022-08-09,Perak,all,51
2022-08-10,Perak,all,88
2022-08-11,Perak,all,147
2022-08-12,Perak,all,68
2022-08-13,Perak,all,11
2022-08-14,Perak,all,207
2022-08-15,Perak,all,36
2022-08-16,Perak,all,230
2022-08-17,Perak,all,124
2022-08-18,Perak,all,138
2022-08-19,Perak,all,44
2022-08-20,Perak,all,188
2022-08-21,Perak,all,254
2022-08-22,Perak,all,40
2022-08-23,Perak,all,178
2022-08-24,Perak,all,89
2022-08-25,Perak,all,145
2022-08-26,Perak,all,56
2022-08-27,Perak,all,198
2022-08-28,Perak,all,194
2022-08-29,Perak,all,68
2022-08-30,Perak,all,65
2022-08-31,Perak,all,349
2022-09-01,Perak,all,50
2022-09-02,Perak,all,130
2022-09-03,Perak,all,114
2022-09-04,Perak,all,133
2022-09-05,Perak,all,74
2022-09-06,Perak,all,125
2022-09-07,Perak,all,116
2022-09-08,Perak,all,67
2022-09-09,Perak,all,55
2022-09-10,Perak,all,139
2022-09-11,Perak,all,189
2022-09-12,Perak,all,119
2022-09-13,Perak,all,88
2022-09-14,Perak,all,75
2022-09-15,Perak,all,126
2022-09-16,Perak,all,253
2022-09-17,Perak,all,269
2022-09-18,Perak,all,327
2022-09-19,Perak,all,46
2022-09-20,Perak,all,61
2022-09-21,Perak,all,139
2022-09-22,Perak,all,145
2022-09-23,Perak,all,64
2022-09-24,Perak,all,89
2022-09-25,Perak,all,217
2022-09-26,Perak,all,81
2022-09-27,Perak,all,125
2022-09-28,Perak,all,182
2022-09-29,Perak,all,137
2022-09-30,Perak,all,67
2022-10-01,Perak,all,157
2022-10-02,Perak,all,226
2022-10-03,Perak,all,102
2022-10-04,Perak,all,176
2022-10-05,Perak,all,98
2022-10-06,Perak,all,219
2022-10-07,Perak,all,78
2022-10-08,Perak,all,147
2022-10-09,Perak,all,128
2022-10-10,Perak,all,76
2022-10-11,Perak,all,107
2022-10-12,Perak,all,120
2022-10-13,Perak,all,140
2022-10-14,Perak,all,124
2022-10-15,Perak,all,142
2022-10-16,Perak,all,212
2022-10-17,Perak,all,83
2022-10-18,Perak,all,96
2022-10-19,Perak,all,90
2022-10-20,Perak,all,181
2022-10-21,Perak,all,45
2022-10-22,Perak,all,165
2022-10-23,Perak,all,291
2022-10-24,Perak,all,95
2022-10-25,Perak,all,168
2022-10-26,Perak,all,126
2022-10-27,Perak,all,62
2022-10-28,Perak,all,70
2022-10-29,Perak,all,122
2022-10-30,Perak,all,166
2022-10-31,Perak,all,25
2022-11-01,Perak,all,129
2022-11-02,Perak,all,181
2022-11-03,Perak,all,179
2022-11-04,Perak,all,131
2022-11-05,Perak,all,76
2022-11-06,Perak,all,182
2022-11-07,Perak,all,123
2022-11-08,Perak,all,124
2022-11-09,Perak,all,47
2022-11-10,Perak,all,128
2022-11-11,Perak,all,126
2022-11-12,Perak,all,116
2022-11-13,Perak,all,169
2022-11-14,Perak,all,91
2022-11-15,Perak,all,120
2022-11-16,Perak,all,55
2022-11-17,Perak,all,88
2022-11-18,Perak,all,87
2022-11-19,Perak,all,0
2022-11-20,Perak,all,126
2022-11-21,Perak,all,90
2022-11-22,Perak,all,79
2022-11-23,Perak,all,92
2022-11-24,Perak,all,51
2022-11-25,Perak,all,62
2022-11-26,Perak,all,124
2022-11-27,Perak,all,162
2022-11-28,Perak,all,120
2022-11-29,Perak,all,83
2022-11-30,Perak,all,54
2022-12-01,Perak,all,75
2022-12-02,Perak,all,58
2022-12-03,Perak,all,124
2022-12-04,Perak,all,268
2022-12-05,Perak,all,61
2022-12-06,Perak,all,185
2022-12-07,Perak,all,110
2022-12-08,Perak,all,88
2022-12-09,Perak,all,83
2022-12-10,Perak,all,81
2022-12-11,Perak,all,278
2022-12-12,Perak,all,102
2022-12-13,Perak,all,122
2022-12-14,Perak,all,78
2022-12-15,Perak,all,149
2022-12-16,Perak,all,121
2022-12-17,Perak,all,149
2022-12-18,Perak,all,215
2022-12-19,Perak,all,38
2022-12-20,Perak,all,374
2022-12-21,Perak,all,227
2022-12-22,Perak,all,43
2022-12-23,Perak,all,55
2022-12-24,Perak,all,106
2022-12-25,Perak,all,143
2022-12-26,Perak,all,162
2022-12-27,Perak,all,85
2022-12-28,Perak,all,132
2022-12-29,Perak,all,118
2022-12-30,Perak,all,93
2022-12-31,Perak,all,179
2023-01-01,Perak,all,220
2023-01-02,Perak,all,135
2023-01-03,Perak,all,59
2023-01-04,Perak,all,83
2023-01-05,Perak,all,137
2023-01-06,Perak,all,53
2023-01-07,Perak,all,157
2023-01-08,Perak,all,323
2023-01-09,Perak,all,52
2023-01-10,Perak,all,102
2023-01-11,Perak,all,76
2023-01-12,Perak,all,58
2023-01-13,Perak,all,103
2023-01-14,Perak,all,265
2023-01-15,Perak,all,238
2023-01-16,Perak,all,55
2023-01-17,Perak,all,73
2023-01-18,Perak,all,98
2023-01-19,Perak,all,110
2023-01-20,Perak,all,107
2023-01-21,Perak,all,146
2023-01-22,Perak,all,134
2023-01-23,Perak,all,122
2023-01-24,Perak,all,140
2023-01-25,Perak,all,105
2023-01-26,Perak,all,124
2023-01-27,Perak,all,80
2023-01-28,Perak,all,109
2023-01-29,Perak,all,336
2023-01-30,Perak,all,80
2023-01-31,Perak,all,138
2023-02-01,Perak,all,140
2023-02-02,Perak,all,166
2023-02-03,Perak,all,63
2023-02-04,Perak,all,141
2023-02-05,Perak,all,297
2023-02-06,Perak,all,98
2023-02-07,Perak,all,60
2023-02-08,Perak,all,95
2023-02-09,Perak,all,164
2023-02-10,Perak,all,41
2023-02-11,Perak,all,125
2023-02-12,Perak,all,198
2023-02-13,Perak,all,53
2023-02-14,Perak,all,179
2023-02-15,Perak,all,282
2023-02-16,Perak,all,255
2023-02-17,Perak,all,256
2023-02-18,Perak,all,93
2023-02-19,Perak,all,205
2023-02-20,Perak,all,51
2023-02-21,Perak,all,142
2023-02-22,Perak,all,127
2023-02-23,Perak,all,226
2023-02-24,Perak,all,67
2023-02-25,Perak,all,141
2023-02-26,Perak,all,242
2023-02-27,Perak,all,94
2023-02-28,Perak,all,122
2023-03-01,Perak,all,56
2023-03-02,Perak,all,187
2023-03-03,Perak,all,52
2023-03-04,Perak,all,111
2023-03-05,Perak,all,248
2023-03-06,Perak,all,61
2023-03-07,Perak,all,119
2023-03-08,Perak,all,195
2023-03-09,Perak,all,140
2023-03-10,Perak,all,65
2023-03-11,Perak,all,202
2023-03-12,Perak,all,276
2023-03-13,Perak,all,58
2023-03-14,Perak,all,190
2023-03-15,Perak,all,303
2023-03-16,Perak,all,259
2023-03-17,Perak,all,54
2023-03-18,Perak,all,241
2023-03-19,Perak,all,321
2023-03-20,Perak,all,99
2023-03-21,Perak,all,91
2023-03-22,Perak,all,182
2023-03-23,Perak,all,9
2023-03-24,Perak,all,69
2023-03-25,Perak,all,254
2023-03-26,Perak,all,173
2023-03-27,Perak,all,59
2023-03-28,Perak,all,88
2023-03-29,Perak,all,82
2023-03-30,Perak,all,153
2023-03-31,Perak,all,70
2023-04-01,Perak,all,97
2023-04-02,Perak,all,188
2023-04-03,Perak,all,52
2023-04-04,Perak,all,106
2023-04-05,Perak,all,62
2023-04-06,Perak,all,100
2023-04-07,Perak,all,65
2023-04-08,Perak,all,100
2023-04-09,Perak,all,359
2023-04-10,Perak,all,51
2023-04-11,Perak,all,134
2023-04-12,Perak,all,118
2023-04-13,Perak,all,89
2023-04-14,Perak,all,85
2023-04-15,Perak,all,65
2023-04-16,Perak,all,313
2023-04-17,Perak,all,110
2023-04-18,Perak,all,71
2023-04-19,Perak,all,86
2023-04-20,Perak,all,109
2023-04-21,Perak,all,4
2023-04-22,Perak,all,0
2023-04-23,Perak,all,4
2023-04-24,Perak,all,10
2023-04-25,Perak,all,95
2023-04-26,Perak,all,96
2023-04-27,Perak,all,170
2023-04-28,Perak,all,101
2023-04-29,Perak,all,158
2023-04-30,Perak,all,257
2023-05-01,Perak,all,291
2023-05-02,Perak,all,74
2023-05-03,Perak,all,62
2023-05-04,Perak,all,236
2023-05-05,Perak,all,50
2023-05-06,Perak,all,104
2023-05-07,Perak,all,182
2023-05-08,Perak,all,90
2023-05-09,Perak,all,86
2023-05-10,Perak,all,189
2023-05-11,Perak,all,73
2023-05-12,Perak,all,27
2023-05-13,Perak,all,75
2023-05-14,Perak,all,222
2023-05-15,Perak,all,57
2023-05-16,Perak,all,70
2023-05-17,Perak,all,121
2023-05-18,Perak,all,83
2023-05-19,Perak,all,59
2023-05-20,Perak,all,173
2023-05-21,Perak,all,321
2023-05-22,Perak,all,62
2023-05-23,Perak,all,120
2023-05-24,Perak,all,161
2023-05-25,Perak,all,94
2023-05-26,Perak,all,61
2023-05-27,Perak,all,173
2023-05-28,Perak,all,264
2023-05-29,Perak,all,82
2023-05-30,Perak,all,91
2023-05-31,Perak,all,109
2023-06-01,Perak,all,75
2023-06-02,Perak,all,78
2023-06-03,Perak,all,202
2023-06-04,Perak,all,248
2023-06-05,Perak,all,225
2023-06-06,Perak,all,46
2023-06-07,Perak,all,68
2023-06-08,Perak,all,94
2023-06-09,Perak,all,49
2023-06-10,Perak,all,155
2023-06-11,Perak,all,264
2023-06-12,Perak,all,59
2023-06-13,Perak,all,244
2023-06-14,Perak,all,500
2023-06-15,Perak,all,71
2023-06-16,Perak,all,94
2023-06-17,Perak,all,199
2023-06-18,Perak,all,376
2023-06-19,Perak,all,61
2023-06-20,Perak,all,68
2023-06-21,Perak,all,181
2023-06-22,Perak,all,124
2023-06-23,Perak,all,67
2023-06-24,Perak,all,333
2023-06-25,Perak,all,286
2023-06-26,Perak,all,125
2023-06-27,Perak,all,93
2023-06-28,Perak,all,60
2023-06-29,Perak,all,0
2023-06-30,Perak,all,29
2023-07-01,Perak,all,92
2023-07-02,Perak,all,256
